# ElecX max au cours du temps
# simu : /Volumes/MERCURE/JOBS/Zeq1_tanh_50mic_5e20_B0_20ps/GNU/ElecX@y-c.set
# col 0 : temps (s)
# col 1 : ElecX (V/m)
# col 2 : indice du max 
# col 3 : position du max (micron) 
#
# max = 1.70149654e+07 au temps 2.500000000000006e-12 , position 4.69000000e+02 microns
#
0.000000000000000e+00	0.00000000e+00	0	0.00000000e+00
5.000000000000000e-13	1.40013562e+07	457	4.57000000e+02
1.009999999999998e-12	1.57337352e+07	460	4.60000000e+02
1.509999999999996e-12	1.65277379e+07	463	4.63000000e+02
2.009999999999998e-12	1.68936481e+07	466	4.66000000e+02
2.500000000000006e-12	1.70149654e+07	469	4.69000000e+02
3.000000000000013e-12	1.69901670e+07	472	4.72000000e+02
3.500000000000021e-12	1.68711684e+07	475	4.75000000e+02
4.000000000000029e-12	1.66932160e+07	477	4.77000000e+02
4.500000000000037e-12	1.64846077e+07	479	4.79000000e+02
5.000000000000045e-12	1.62627101e+07	481	4.81000000e+02
5.500000000000053e-12	1.60375270e+07	483	4.83000000e+02
6.000000000000061e-12	1.58144738e+07	485	4.85000000e+02
6.500000000000069e-12	1.55982052e+07	486	4.86000000e+02
7.000000000000077e-12	1.53895685e+07	488	4.88000000e+02
7.500000000000084e-12	1.51893849e+07	489	4.89000000e+02
8.000000000000092e-12	1.49967463e+07	491	4.91000000e+02
8.500000000000100e-12	1.48129130e+07	492	4.92000000e+02
9.000000000000108e-12	1.46353229e+07	493	4.93000000e+02
9.500000000000116e-12	1.44648489e+07	495	4.95000000e+02
1.000000000000012e-11	1.43008646e+07	496	4.96000000e+02
1.050000000000013e-11	1.41419443e+07	497	4.97000000e+02
1.100000000000014e-11	1.39880280e+07	499	4.99000000e+02
1.150000000000015e-11	1.38399433e+07	500	5.00000000e+02
1.200000000000016e-11	1.36959030e+07	501	5.01000000e+02
1.250000000000016e-11	1.35556405e+07	502	5.02000000e+02
1.300000000000017e-11	1.34188669e+07	503	5.03000000e+02
1.350000000000018e-11	1.32856766e+07	505	5.05000000e+02
1.400000000000019e-11	1.31557836e+07	506	5.06000000e+02
1.450000000000020e-11	1.30283132e+07	507	5.07000000e+02
1.500000000000013e-11	1.29030529e+07	508	5.08000000e+02
1.550000000000006e-11	1.27798880e+07	509	5.09000000e+02
1.600999999999999e-11	1.26563972e+07	510	5.10000000e+02
1.650999999999991e-11	1.25375323e+07	511	5.11000000e+02
1.700999999999984e-11	1.24209914e+07	512	5.12000000e+02
1.750999999999977e-11	1.23069406e+07	513	5.13000000e+02
1.800999999999969e-11	1.21955274e+07	514	5.14000000e+02
1.850999999999962e-11	1.20868520e+07	515	5.15000000e+02
1.900999999999955e-11	1.19809499e+07	516	5.16000000e+02
1.950999999999948e-11	1.18777866e+07	517	5.17000000e+02
2.000999999999940e-11	1.17772627e+07	518	5.18000000e+02
