# Profil de ElecX au temps 1.809999999999995e-12 
# simu : /Volumes/MERCURE/JOBS/tanh_50mic_Zeq10_B0/GNU/ElecX@y-c.set
# col 0 : abscisse (um)
# col 1 : ElecX (V/m)
0.000000	0.000000
1.000000	195.899352
2.000000	-55.075291
3.000000	-70.609812
4.000000	18.010832
5.000000	7.509616
6.000000	5.131592
7.000000	4.387630
8.000000	3.944810
9.000000	3.636634
10.000000	3.421638
11.000000	3.277739
12.000000	3.189415
13.000000	3.144958
14.000000	3.135668
15.000000	3.154902
16.000000	3.197727
17.000000	3.260380
18.000000	3.340069
19.000000	3.434615
20.000000	3.542485
21.000000	3.662409
22.000000	3.793530
23.000000	3.935151
24.000000	4.086883
25.000000	4.248266
26.000000	4.419144
27.000000	4.599224
28.000000	4.788306
29.000000	4.986334
30.000000	5.193286
31.000000	5.409214
32.000000	5.634452
33.000000	5.869320
34.000000	6.114248
35.000000	6.369709
36.000000	6.636379
37.000000	6.914748
38.000000	7.205471
39.000000	7.509255
40.000000	7.826685
41.000000	8.158180
42.000000	8.504236
43.000000	8.865164
44.000000	9.241130
45.000000	9.632490
46.000000	10.039426
47.000000	10.462379
48.000000	10.901751
49.000000	11.358159
50.000000	11.832167
51.000000	12.324576
52.000000	12.836111
53.000000	13.367627
54.000000	13.920014
55.000000	14.494222
56.000000	15.091178
57.000000	15.711876
58.000000	16.357338
59.000000	17.028634
60.000000	17.726892
61.000000	18.453182
62.000000	19.208815
63.000000	19.994857
64.000000	20.812735
65.000000	21.663644
66.000000	22.549078
67.000000	23.470410
68.000000	24.429140
69.000000	25.426857
70.000000	26.465106
71.000000	27.545640
72.000000	28.670143
73.000000	29.840497
74.000000	31.058507
75.000000	32.326193
76.000000	33.645547
77.000000	35.018765
78.000000	36.447954
79.000000	37.935476
80.000000	39.483680
81.000000	41.095071
82.000000	42.772190
83.000000	44.517797
84.000000	46.334581
85.000000	48.225532
86.000000	50.193637
87.000000	52.242096
88.000000	54.374111
89.000000	56.593150
90.000000	58.902740
91.000000	61.306636
92.000000	63.808541
93.000000	66.412640
94.000000	69.122936
95.000000	71.943884
96.000000	74.879938
97.000000	77.935860
98.000000	81.116414
99.000000	84.426823
100.000000	87.872318
101.000000	91.458396
102.000000	95.190885
103.000000	99.075620
104.000000	103.118958
105.000000	107.327271
106.000000	111.707320
107.000000	116.266127
108.000000	121.010947
109.000000	125.949468
110.000000	131.089483
111.000000	136.439250
112.000000	142.007371
113.000000	147.802699
114.000000	153.834568
115.000000	160.112563
116.000000	166.646769
117.000000	173.447602
118.000000	180.526001
119.000000	187.893256
120.000000	195.561169
121.000000	203.541997
122.000000	211.848519
123.000000	220.494012
124.000000	229.492326
125.000000	238.857849
126.000000	248.605534
127.000000	258.751053
128.000000	269.310568
129.000000	280.301029
130.000000	291.739994
131.000000	303.645703
132.000000	316.037306
133.000000	328.934586
134.000000	342.358178
135.000000	356.329520
136.000000	370.871014
137.000000	386.005980
138.000000	401.758434
139.000000	418.153807
140.000000	435.218197
141.000000	452.978908
142.000000	471.464385
143.000000	490.704218
144.000000	510.729141
145.000000	531.571187
146.000000	553.263739
147.000000	575.841463
148.000000	599.340494
149.000000	623.798393
150.000000	649.254322
151.000000	675.748959
152.000000	703.324716
153.000000	732.025684
154.000000	761.897791
155.000000	792.988787
156.000000	825.348386
157.000000	859.028412
158.000000	894.082642
159.000000	930.567210
160.000000	968.540409
161.000000	1008.063042
162.000000	1049.198221
163.000000	1092.011810
164.000000	1136.572223
165.000000	1182.950708
166.000000	1231.221496
167.000000	1281.461646
168.000000	1333.751615
169.000000	1388.174958
170.000000	1444.818643
171.000000	1503.773298
172.000000	1565.133152
173.000000	1628.996299
174.000000	1695.464765
175.000000	1764.644889
176.000000	1836.647226
177.000000	1911.586846
178.000000	1989.583534
179.000000	2070.761954
180.000000	2155.251789
181.000000	2243.188112
182.000000	2334.711401
183.000000	2429.967922
184.000000	2529.109934
185.000000	2632.295676
186.000000	2739.690138
187.000000	2851.464814
188.000000	2967.798250
189.000000	3088.876243
190.000000	3214.892197
191.000000	3346.047334
192.000000	3482.551104
193.000000	3624.621488
194.000000	3772.485202
195.000000	3926.378397
196.000000	4086.546731
197.000000	4253.245790
198.000000	4426.741619
199.000000	4607.311095
200.000000	4795.242369
201.000000	4990.835162
202.000000	5194.401590
203.000000	5406.266245
204.000000	5626.767066
205.000000	5856.255623
206.000000	6095.097804
207.000000	6343.674307
208.000000	6602.381356
209.000000	6871.631227
210.000000	7151.852839
211.000000	7443.492694
212.000000	7747.015240
213.000000	8062.903792
214.000000	8391.661337
215.000000	8733.811124
216.000000	9089.897666
217.000000	9460.487556
218.000000	9846.170266
219.000000	10247.559186
220.000000	10665.292426
221.000000	11100.034078
222.000000	11552.474882
223.000000	12023.333633
224.000000	12513.358106
225.000000	13023.326307
226.000000	13554.047657
227.000000	14106.364159
228.000000	14681.151869
229.000000	15279.322091
230.000000	15901.822908
231.000000	16549.640498
232.000000	17223.800838
233.000000	17925.371054
234.000000	18655.461263
235.000000	19415.226176
236.000000	20205.866789
237.000000	21028.632428
238.000000	21884.822356
239.000000	22775.787992
240.000000	23702.934868
241.000000	24667.724715
242.000000	25671.677718
243.000000	26716.374802
244.000000	27803.459850
245.000000	28934.642518
246.000000	30111.700393
247.000000	31336.481846
248.000000	32610.908803
249.000000	33936.979377
250.000000	35316.771052
251.000000	36752.443665
252.000000	38246.242320
253.000000	39800.501202
254.000000	41417.646299
255.000000	43100.199537
256.000000	44850.781867
257.000000	46672.117557
258.000000	48567.037543
259.000000	50538.483891
260.000000	52589.513766
261.000000	54723.303696
262.000000	56943.154103
263.000000	59252.493936
264.000000	61654.885270
265.000000	64154.028359
266.000000	66753.766568
267.000000	69458.091796
268.000000	72271.149652
269.000000	75197.245029
270.000000	78240.848046
271.000000	81406.599775
272.000000	84699.318319
273.000000	88124.005122
274.000000	91685.851557
275.000000	95390.245207
276.000000	99242.777087
277.000000	103249.248354
278.000000	107415.677738
279.000000	111748.308809
280.000000	116253.617471
281.000000	120938.319997
282.000000	125809.380862
283.000000	130874.020867
284.000000	136139.725652
285.000000	141614.254033
286.000000	147305.647092
287.000000	153222.236673
288.000000	159372.654880
289.000000	165765.843222
290.000000	172411.061982
291.000000	179317.900056
292.000000	186496.284763
293.000000	193956.491515
294.000000	201709.154300
295.000000	209765.275802
296.000000	218136.237637
297.000000	226833.811145
298.000000	235870.167684
299.000000	245257.889706
300.000000	255009.981092
301.000000	265139.878552
302.000000	275661.461926
303.000000	286589.065653
304.000000	297937.489389
305.000000	309722.008917
306.000000	321958.387277
307.000000	334662.885327
308.000000	347852.272846
309.000000	361543.838759
310.000000	375755.401857
311.000000	390505.321376
312.000000	405812.506617
313.000000	421696.427374
314.000000	438177.123330
315.000000	455275.213434
316.000000	473011.905064
317.000000	491409.002559
318.000000	510488.915591
319.000000	530274.666893
320.000000	550789.899728
321.000000	572058.884490
322.000000	594106.525225
323.000000	616958.365020
324.000000	640640.591109
325.000000	665180.039266
326.000000	690604.197105
327.000000	716941.207164
328.000000	744219.868614
329.000000	772469.638606
330.000000	801720.632165
331.000000	832003.621828
332.000000	863350.035535
333.000000	895791.954060
334.000000	929362.107287
335.000000	964093.868966
336.000000	1000021.250942
337.000000	1037178.895923
338.000000	1075602.068696
339.000000	1115326.646954
340.000000	1156389.110009
341.000000	1198826.526687
342.000000	1242676.541789
343.000000	1287977.361166
344.000000	1334767.735532
345.000000	1383086.942822
346.000000	1432974.769175
347.000000	1484471.488344
348.000000	1537617.840056
349.000000	1592455.006547
350.000000	1649024.587557
351.000000	1707368.574332
352.000000	1767529.321717
353.000000	1829549.518714
354.000000	1893472.157718
355.000000	1959340.502073
356.000000	2027198.052016
357.000000	2097088.509075
358.000000	2169055.738824
359.000000	2243143.731813
360.000000	2319396.563111
361.000000	2397858.349604
362.000000	2478573.205923
363.000000	2561585.198375
364.000000	2646938.296547
365.000000	2734676.323567
366.000000	2824842.903679
367.000000	2917481.407791
368.000000	3012634.896924
369.000000	3110346.062681
370.000000	3210657.165907
371.000000	3313609.971760
372.000000	3419245.682632
373.000000	3527604.867724
374.000000	3638727.389176
375.000000	3752652.325307
376.000000	3869417.889425
377.000000	3989061.345761
378.000000	4111618.920275
379.000000	4237125.707832
380.000000	4365615.574409
381.000000	4497121.054451
382.000000	4631673.243183
383.000000	4769301.683195
384.000000	4910034.245573
385.000000	5053897.004516
386.000000	5200914.106273
387.000000	5351107.630393
388.000000	5504497.445139
389.000000	5661101.054473
390.000000	5820933.438433
391.000000	5984006.884909
392.000000	6150330.813731
393.000000	6319911.592079
394.000000	6492752.341678
395.000000	6668852.736493
396.000000	6848208.792201
397.000000	7030812.645977
398.000000	7216652.327364
399.000000	7405711.519638
400.000000	7597969.312237
401.000000	7793399.943544
402.000000	7991972.534921
403.000000	8193650.815953
404.000000	8398392.840333
405.000000	8606150.694617
406.000000	8816870.198045
407.000000	9030490.595789
408.000000	9246944.245034
409.000000	9466156.295628
410.000000	9688044.364990
411.000000	9912518.209625
412.000000	10139479.392843
413.000000	10368820.951390
414.000000	10600427.061164
415.000000	10834172.703941
416.000000	11069923.337314
417.000000	11307534.568451
418.000000	11546851.834517
419.000000	11787710.092011
420.000000	12029933.515876
421.000000	12273335.212891
422.000000	12517716.949771
423.000000	12762868.900198
424.000000	13008569.413058
425.000000	13254584.804592
426.000000	13500669.178351
427.000000	13746564.275471
428.000000	13991999.359285
429.000000	14236691.137266
430.000000	14480343.724679
431.000000	14722648.652579
432.000000	14963284.925374
433.000000	15201919.130706
434.000000	15438205.605999
435.000000	15671786.666341
436.000000	15902292.896551
437.000000	16129343.512181
438.000000	16352546.793846
439.000000	16571500.597638
440.000000	16785792.946853
441.000000	16995002.707404
442.000000	17198700.352025
443.000000	17396448.814888
444.000000	17587804.441341
445.000000	17772318.034409
446.000000	17949536.001028
447.000000	18119001.599869
448.000000	18280256.292138
449.000000	18432841.196165
450.000000	18576298.646231
451.000000	18710173.854830
452.000000	18834016.677163
453.000000	18947383.475360
454.000000	19049839.079122
455.000000	19140958.838520
456.000000	19220330.762952
457.000000	19287557.739237
458.000000	19342259.820837
459.000000	19384076.577768
460.000000	19412669.496277
461.000000	19427724.414769
462.000000	19428953.981716
463.000000	19416100.119069
464.000000	19388936.472861
465.000000	19347270.831912
466.000000	19290947.492830
467.000000	19219849.548577
468.000000	19133901.076892
469.000000	19033069.202192
470.000000	18917366.004959
471.000000	18786850.250716
472.000000	18641628.910576
473.000000	18481858.444661
474.000000	18307745.819574
475.000000	18119549.232148
476.000000	17917578.511347
477.000000	17702195.172339
478.000000	17473812.098417
479.000000	17232892.827818
480.000000	16979950.427180
481.000000	16715545.934783
482.000000	16440286.363155
483.000000	16154822.253571
484.000000	15859844.782108
485.000000	15556082.422369
486.000000	15244297.177262
487.000000	14925280.399190
488.000000	14599848.227000
489.000000	14268836.674913
490.000000	13933096.418022
491.000000	13593487.326779
492.000000	13250872.810867
493.000000	12906114.040071
494.000000	12560064.116487
495.000000	12213562.276582
496.000000	11867428.206790
497.000000	11522456.555973
498.000000	11179411.729899
499.000000	10839023.048706
500.000000	10501980.344169
501.000000	10168930.066364
502.000000	9840471.959410
503.000000	9517156.355041
504.000000	9199482.119016
505.000000	8887895.271304
506.000000	8582788.285384
507.000000	8284500.056816
508.000000	7993316.515922
509.000000	7709471.844943
510.000000	7433150.248423
511.000000	7164488.213098
512.000000	6903577.187309
513.000000	6650466.602134
514.000000	6405167.154699
515.000000	6167654.273261
516.000000	5937871.685970
517.000000	5715735.019416
518.000000	5501135.359507
519.000000	5293942.715487
520.000000	5094009.336309
521.000000	4901172.838524
522.000000	4715259.114147
523.000000	4536084.996659
524.000000	4363460.672318
525.000000	4197191.831209
526.000000	4037081.560473
527.000000	3882931.986955
528.000000	3734545.681805
529.000000	3591726.842826
530.000000	3454282.272745
531.000000	3322022.172601
532.000000	3194760.771362
533.000000	3072316.810217
534.000000	2954513.902500
535.000000	2841180.786007
536.000000	2732151.485547
537.000000	2627265.399978
538.000000	2526367.328189
539.000000	2429307.445252
540.000000	2335941.239355
541.000000	2246129.418443
542.000000	2159737.793602
543.000000	2076637.145789
544.000000	1996703.080752
545.000000	1919815.876485
546.000000	1845860.326187
547.000000	1774725.579840
548.000000	1706304.985944
549.000000	1640495.935334
550.000000	1577199.708033
551.000000	1516321.323894
552.000000	1457769.398138
553.000000	1401456.001341
554.000000	1347296.524560
555.000000	1295209.549977
556.000000	1245116.726385
557.000000	1196942.649776
558.000000	1150614.749172
559.000000	1106063.177174
560.000000	1063220.704884
561.000000	1022022.621727
562.000000	982406.639307
563.000000	944312.799253
564.000000	907683.385156
565.000000	872462.837989
566.000000	838597.675119
567.000000	806036.412435
568.000000	774729.490108
569.000000	744629.200762
570.000000	715689.620668
571.000000	687866.543911
572.000000	661117.418823
573.000000	635401.286887
574.000000	610678.724127
575.000000	586911.784458
576.000000	564063.945470
577.000000	542100.056033
578.000000	520986.285928
579.000000	500690.077178
580.000000	481180.097380
581.000000	462426.194651
582.000000	444399.354119
583.000000	427071.656132
584.000000	410416.235868
585.000000	394407.244582
586.000000	379019.811817
587.000000	364230.009659
588.000000	350014.817535
589.000000	336352.088846
590.000000	323220.518482
591.000000	310599.611592
592.000000	298469.653524
593.000000	286811.680773
594.000000	275607.453169
595.000000	264839.426384
596.000000	254490.726540
597.000000	244545.124932
598.000000	234987.013683
599.000000	225801.382705
600.000000	216973.797128
601.000000	208490.375664
602.000000	200337.769961
603.000000	192503.144236
604.000000	184974.156112
605.000000	177738.938015
606.000000	170786.079004
607.000000	164104.607705
608.000000	157683.975590
609.000000	151514.040849
610.000000	145585.052936
611.000000	139887.637843
612.000000	134412.783526
613.000000	129151.826429
614.000000	124096.437792
615.000000	119238.611234
616.000000	114570.650287
617.000000	110085.156355
618.000000	105775.017665
619.000000	101633.397978
620.000000	97653.726228
621.000000	93829.686206
622.000000	90155.206816
623.000000	86624.452671
624.000000	83231.815026
625.000000	79971.902984
626.000000	76839.535215
627.000000	73829.731879
628.000000	70937.706625
629.000000	68158.859478
630.000000	65488.769356
631.000000	62923.187303
632.000000	60458.029816
633.000000	58089.372336
634.000000	55813.443290
635.000000	53626.617983
