# Profil de Te au temps 1.800999999999969e-11 
# simu : /Volumes/MERCURE/JOBS/Zeq2_tanh_50mic_3p5e22_B0_20ps/GNU/Te@y-c.set
# col 0 : abscisse (um)
# col 1 : Te (keV)
5.00000000e-01	9.99999978e-01
1.50000000e+00	9.99999965e-01
2.50000000e+00	9.99999982e-01
3.50000000e+00	9.99999982e-01
4.50000000e+00	9.99999980e-01
5.50000000e+00	9.99999978e-01
6.50000000e+00	9.99999977e-01
7.50000000e+00	9.99999976e-01
8.50000000e+00	9.99999975e-01
9.50000000e+00	9.99999973e-01
1.05000000e+01	9.99999972e-01
1.15000000e+01	9.99999971e-01
1.25000000e+01	9.99999970e-01
1.35000000e+01	9.99999969e-01
1.45000000e+01	9.99999967e-01
1.55000000e+01	9.99999966e-01
1.65000000e+01	9.99999965e-01
1.75000000e+01	9.99999963e-01
1.85000000e+01	9.99999962e-01
1.95000000e+01	9.99999960e-01
2.05000000e+01	9.99999959e-01
2.15000000e+01	9.99999957e-01
2.25000000e+01	9.99999955e-01
2.35000000e+01	9.99999953e-01
2.45000000e+01	9.99999951e-01
2.55000000e+01	9.99999949e-01
2.65000000e+01	9.99999947e-01
2.75000000e+01	9.99999945e-01
2.85000000e+01	9.99999943e-01
2.95000000e+01	9.99999941e-01
3.05000000e+01	9.99999938e-01
3.15000000e+01	9.99999936e-01
3.25000000e+01	9.99999933e-01
3.35000000e+01	9.99999930e-01
3.45000000e+01	9.99999927e-01
3.55000000e+01	9.99999924e-01
3.65000000e+01	9.99999921e-01
3.75000000e+01	9.99999918e-01
3.85000000e+01	9.99999915e-01
3.95000000e+01	9.99999911e-01
4.05000000e+01	9.99999908e-01
4.15000000e+01	9.99999904e-01
4.25000000e+01	9.99999900e-01
4.35000000e+01	9.99999896e-01
4.45000000e+01	9.99999891e-01
4.55000000e+01	9.99999887e-01
4.65000000e+01	9.99999882e-01
4.75000000e+01	9.99999878e-01
4.85000000e+01	9.99999873e-01
4.95000000e+01	9.99999867e-01
5.05000000e+01	9.99999862e-01
5.15000000e+01	9.99999856e-01
5.25000000e+01	9.99999850e-01
5.35000000e+01	9.99999844e-01
5.45000000e+01	9.99999838e-01
5.55000000e+01	9.99999831e-01
5.65000000e+01	9.99999824e-01
5.75000000e+01	9.99999817e-01
5.85000000e+01	9.99999810e-01
5.95000000e+01	9.99999802e-01
6.05000000e+01	9.99999794e-01
6.15000000e+01	9.99999785e-01
6.25000000e+01	9.99999777e-01
6.35000000e+01	9.99999768e-01
6.45000000e+01	9.99999758e-01
6.55000000e+01	9.99999748e-01
6.65000000e+01	9.99999738e-01
6.75000000e+01	9.99999727e-01
6.85000000e+01	9.99999716e-01
6.95000000e+01	9.99999704e-01
7.05000000e+01	9.99999692e-01
7.15000000e+01	9.99999680e-01
7.25000000e+01	9.99999667e-01
7.35000000e+01	9.99999653e-01
7.45000000e+01	9.99999639e-01
7.55000000e+01	9.99999624e-01
7.65000000e+01	9.99999609e-01
7.75000000e+01	9.99999593e-01
7.85000000e+01	9.99999576e-01
7.95000000e+01	9.99999559e-01
8.05000000e+01	9.99999541e-01
8.15000000e+01	9.99999522e-01
8.25000000e+01	9.99999503e-01
8.35000000e+01	9.99999482e-01
8.45000000e+01	9.99999461e-01
8.55000000e+01	9.99999439e-01
8.65000000e+01	9.99999416e-01
8.75000000e+01	9.99999392e-01
8.85000000e+01	9.99999368e-01
8.95000000e+01	9.99999342e-01
9.05000000e+01	9.99999315e-01
9.15000000e+01	9.99999287e-01
9.25000000e+01	9.99999258e-01
9.35000000e+01	9.99999227e-01
9.45000000e+01	9.99999196e-01
9.55000000e+01	9.99999163e-01
9.65000000e+01	9.99999129e-01
9.75000000e+01	9.99999093e-01
9.85000000e+01	9.99999056e-01
9.95000000e+01	9.99999018e-01
1.00500000e+02	9.99998978e-01
1.01500000e+02	9.99998936e-01
1.02500000e+02	9.99998892e-01
1.03500000e+02	9.99998847e-01
1.04500000e+02	9.99998800e-01
1.05500000e+02	9.99998751e-01
1.06500000e+02	9.99998700e-01
1.07500000e+02	9.99998647e-01
1.08500000e+02	9.99998592e-01
1.09500000e+02	9.99998535e-01
1.10500000e+02	9.99998475e-01
1.11500000e+02	9.99998412e-01
1.12500000e+02	9.99998348e-01
1.13500000e+02	9.99998280e-01
1.14500000e+02	9.99998210e-01
1.15500000e+02	9.99998137e-01
1.16500000e+02	9.99998061e-01
1.17500000e+02	9.99997982e-01
1.18500000e+02	9.99997899e-01
1.19500000e+02	9.99997814e-01
1.20500000e+02	9.99997724e-01
1.21500000e+02	9.99997631e-01
