# FluxX max au cours du temps
# simu : /Volumes/MERCURE/JOBS/Zeq1_tanh_50mic_3p5e22_B0_20ps/GNU/FluxX@y-c.set
# col 0 : temps (s)
# col 1 : FluxX (W/cm2)
# col 2 : indice du max 
# col 3 : position du max (micron) 
#
# max = 4.60473304e+13 au temps 1.009999999999998e-12 , position 4.23000000e+02 microns
#
0.000000000000000e+00	0.00000000e+00	0	0.00000000e+00
5.000000000000000e-13	4.55533554e+13	424	4.24000000e+02
1.009999999999998e-12	4.60473304e+13	423	4.23000000e+02
1.509999999999996e-12	4.58933101e+13	424	4.24000000e+02
2.009999999999998e-12	4.56944409e+13	424	4.24000000e+02
2.500000000000006e-12	4.54966856e+13	424	4.24000000e+02
3.000000000000013e-12	4.52972338e+13	424	4.24000000e+02
3.500000000000021e-12	4.51009619e+13	424	4.24000000e+02
4.000000000000029e-12	4.49079572e+13	424	4.24000000e+02
4.500000000000037e-12	4.47181619e+13	424	4.24000000e+02
5.000000000000045e-12	4.45314881e+13	424	4.24000000e+02
5.500000000000053e-12	4.43478435e+13	424	4.24000000e+02
6.000000000000061e-12	4.41671378e+13	424	4.24000000e+02
6.500000000000069e-12	4.39892838e+13	424	4.24000000e+02
7.000000000000077e-12	4.38141982e+13	424	4.24000000e+02
7.500000000000084e-12	4.36418011e+13	424	4.24000000e+02
8.000000000000092e-12	4.34720159e+13	424	4.24000000e+02
8.500000000000100e-12	4.33047694e+13	424	4.24000000e+02
9.000000000000108e-12	4.31416187e+13	425	4.25000000e+02
9.500000000000116e-12	4.29815255e+13	425	4.25000000e+02
1.000000000000012e-11	4.28236749e+13	425	4.25000000e+02
1.050000000000013e-11	4.26680094e+13	425	4.25000000e+02
1.100000000000014e-11	4.25144739e+13	425	4.25000000e+02
1.150000000000015e-11	4.23630151e+13	425	4.25000000e+02
1.200000000000016e-11	4.22135818e+13	425	4.25000000e+02
1.250000000000016e-11	4.20661247e+13	425	4.25000000e+02
1.300000000000017e-11	4.19205960e+13	425	4.25000000e+02
1.350000000000018e-11	4.17769499e+13	425	4.25000000e+02
1.400000000000019e-11	4.16351419e+13	425	4.25000000e+02
1.450000000000020e-11	4.14951293e+13	425	4.25000000e+02
1.500000000000013e-11	4.13568707e+13	425	4.25000000e+02
1.550000000000006e-11	4.12203260e+13	425	4.25000000e+02
1.600999999999999e-11	4.10827762e+13	425	4.25000000e+02
1.650999999999991e-11	4.09495772e+13	425	4.25000000e+02
1.700999999999984e-11	4.08179795e+13	425	4.25000000e+02
1.750999999999977e-11	4.06879479e+13	425	4.25000000e+02
1.800999999999969e-11	4.05603642e+13	426	4.26000000e+02
1.850999999999962e-11	4.04348772e+13	426	4.26000000e+02
1.900999999999955e-11	4.03108088e+13	426	4.26000000e+02
1.950999999999948e-11	4.01881299e+13	426	4.26000000e+02
2.000999999999940e-11	4.00668127e+13	426	4.26000000e+02
