# ElecX max au cours du temps
# simu : /Volumes/MERCURE/JOBS/Zeq1_tanh_50mic_7p5e19_B0_20ps/GNU/ElecX@y-c.set
# col 0 : temps (s)
# col 1 : ElecX (V/m)
# col 2 : indice du max 
# col 3 : position du max (micron) 
#
# max = 1.18592953e+07 au temps 3.000000000000013e-12 , position 4.80000000e+02 microns
#
0.000000000000000e+00	0.00000000e+00	0	0.00000000e+00
5.000000000000000e-13	1.01574202e+07	456	4.56000000e+02
1.009999999999998e-12	1.10006578e+07	460	4.60000000e+02
1.509999999999996e-12	1.14724914e+07	465	4.65000000e+02
2.009999999999998e-12	1.17316942e+07	470	4.70000000e+02
2.500000000000006e-12	1.18458423e+07	475	4.75000000e+02
3.000000000000013e-12	1.18592953e+07	480	4.80000000e+02
3.500000000000021e-12	1.18001422e+07	484	4.84000000e+02
4.000000000000029e-12	1.16894272e+07	487	4.87000000e+02
4.500000000000037e-12	1.15411957e+07	490	4.90000000e+02
5.000000000000045e-12	1.13685878e+07	493	4.93000000e+02
5.500000000000053e-12	1.11799420e+07	496	4.96000000e+02
6.000000000000061e-12	1.09806898e+07	499	4.99000000e+02
6.500000000000069e-12	1.07769697e+07	501	5.01000000e+02
7.000000000000077e-12	1.05714995e+07	503	5.03000000e+02
7.500000000000084e-12	1.03672322e+07	505	5.05000000e+02
8.000000000000092e-12	1.01660985e+07	507	5.07000000e+02
8.500000000000100e-12	9.96933344e+06	509	5.09000000e+02
9.000000000000108e-12	9.77827936e+06	510	5.10000000e+02
9.500000000000116e-12	9.59325289e+06	512	5.12000000e+02
1.000000000000012e-11	9.41403444e+06	513	5.13000000e+02
1.050000000000013e-11	9.24183551e+06	515	5.15000000e+02
1.100000000000014e-11	9.07529695e+06	517	5.17000000e+02
1.150000000000015e-11	8.91545696e+06	518	5.18000000e+02
1.200000000000016e-11	8.76091387e+06	519	5.19000000e+02
1.250000000000016e-11	8.61195700e+06	521	5.21000000e+02
1.300000000000017e-11	8.46753805e+06	522	5.22000000e+02
1.350000000000018e-11	8.32674182e+06	523	5.23000000e+02
1.400000000000019e-11	8.18927866e+06	525	5.25000000e+02
1.450000000000020e-11	8.05384194e+06	526	5.26000000e+02
1.500000000000013e-11	7.91974762e+06	527	5.27000000e+02
1.550000000000006e-11	7.78657676e+06	528	5.28000000e+02
1.600999999999999e-11	7.65151276e+06	529	5.29000000e+02
1.650999999999991e-11	7.51995867e+06	530	5.30000000e+02
1.700999999999984e-11	7.38953778e+06	531	5.31000000e+02
1.750999999999977e-11	7.26066979e+06	532	5.32000000e+02
1.800999999999969e-11	7.13383442e+06	533	5.33000000e+02
1.850999999999962e-11	7.00951087e+06	534	5.34000000e+02
1.900999999999955e-11	6.88813381e+06	535	5.35000000e+02
1.950999999999948e-11	6.77006702e+06	536	5.36000000e+02
2.000999999999940e-11	6.65559166e+06	537	5.37000000e+02
