# ElecX max au cours du temps
# simu : /Volumes/MERCURE/JOBS/Zeq2_tanh_50mic_1p5e20_B0_20ps/GNU/ElecX@y-c.set
# col 0 : temps (s)
# col 1 : ElecX (V/m)
# col 2 : indice du max 
# col 3 : position du max (micron) 
#
# max = 1.43934256e+07 au temps 3.000000000000013e-12 , position 4.76000000e+02 microns
#
0.000000000000000e+00	0.00000000e+00	0	0.00000000e+00
5.000000000000000e-13	1.17014854e+07	457	4.57000000e+02
1.009999999999998e-12	1.30798777e+07	461	4.61000000e+02
1.509999999999996e-12	1.38078097e+07	465	4.65000000e+02
2.009999999999998e-12	1.41936245e+07	469	4.69000000e+02
2.500000000000006e-12	1.43624833e+07	473	4.73000000e+02
3.000000000000013e-12	1.43934256e+07	476	4.76000000e+02
3.500000000000021e-12	1.43280253e+07	480	4.80000000e+02
4.000000000000029e-12	1.41954894e+07	483	4.83000000e+02
4.500000000000037e-12	1.40179621e+07	485	4.85000000e+02
5.000000000000045e-12	1.38127883e+07	488	4.88000000e+02
5.500000000000053e-12	1.35908873e+07	490	4.90000000e+02
6.000000000000061e-12	1.33610421e+07	492	4.92000000e+02
6.500000000000069e-12	1.31293065e+07	493	4.93000000e+02
7.000000000000077e-12	1.29011462e+07	495	4.95000000e+02
7.500000000000084e-12	1.26771785e+07	497	4.97000000e+02
8.000000000000092e-12	1.24608219e+07	498	4.98000000e+02
8.500000000000100e-12	1.22512745e+07	499	4.99000000e+02
9.000000000000108e-12	1.20499528e+07	501	5.01000000e+02
9.500000000000116e-12	1.18565466e+07	502	5.02000000e+02
1.000000000000012e-11	1.16703985e+07	503	5.03000000e+02
1.050000000000013e-11	1.14912826e+07	504	5.04000000e+02
1.100000000000014e-11	1.13197143e+07	506	5.06000000e+02
1.150000000000015e-11	1.11543745e+07	507	5.07000000e+02
1.200000000000016e-11	1.09948404e+07	508	5.08000000e+02
1.250000000000016e-11	1.08406368e+07	509	5.09000000e+02
1.300000000000017e-11	1.06912102e+07	510	5.10000000e+02
1.350000000000018e-11	1.05462570e+07	512	5.12000000e+02
1.400000000000019e-11	1.04047789e+07	513	5.13000000e+02
1.450000000000020e-11	1.02659889e+07	514	5.14000000e+02
1.500000000000013e-11	1.01293044e+07	515	5.15000000e+02
1.550000000000006e-11	9.99430499e+06	516	5.16000000e+02
1.600999999999999e-11	9.85812792e+06	517	5.17000000e+02
1.650999999999991e-11	9.72610382e+06	518	5.18000000e+02
1.700999999999984e-11	9.59573563e+06	519	5.19000000e+02
1.750999999999977e-11	9.46732604e+06	520	5.20000000e+02
1.800999999999969e-11	9.34123488e+06	521	5.21000000e+02
1.850999999999962e-11	9.21782212e+06	522	5.22000000e+02
1.900999999999955e-11	9.09740576e+06	523	5.23000000e+02
1.950999999999948e-11	8.98023628e+06	524	5.24000000e+02
2.000999999999940e-11	8.86656206e+06	524	5.24000000e+02
