# Te max au cours du temps
# simu : /Volumes/MERCURE/JOBS/Zeq2_tanh_50mic_1p5e20_B0_20ps/GNU/Te@y-c.set
# col 0 : temps (s)
# col 1 : Te (keV)
# col 2 : indice du max 
# col 3 : position du max (micron) 
#
# max = 9.99999993e-01 au temps 5.000000000000000e-13 , position 5.00000000e-01 microns
#
0.000000000000000e+00	9.99999987e-01	0	5.00000000e-01
5.000000000000000e-13	9.99999993e-01	0	5.00000000e-01
1.009999999999998e-12	9.99999988e-01	0	5.00000000e-01
1.509999999999996e-12	9.99999981e-01	0	5.00000000e-01
2.009999999999998e-12	9.99999968e-01	0	5.00000000e-01
2.500000000000006e-12	9.99999948e-01	0	5.00000000e-01
3.000000000000013e-12	9.99999914e-01	0	5.00000000e-01
3.500000000000021e-12	9.99999857e-01	0	5.00000000e-01
4.000000000000029e-12	9.99999760e-01	0	5.00000000e-01
4.500000000000037e-12	9.99999589e-01	0	5.00000000e-01
5.000000000000045e-12	9.99999286e-01	0	5.00000000e-01
5.500000000000053e-12	9.99998738e-01	0	5.00000000e-01
6.000000000000061e-12	9.99997728e-01	0	5.00000000e-01
6.500000000000069e-12	9.99995839e-01	0	5.00000000e-01
7.000000000000077e-12	9.99992254e-01	0	5.00000000e-01
7.500000000000084e-12	9.99985375e-01	0	5.00000000e-01
8.000000000000092e-12	9.99972134e-01	0	5.00000000e-01
8.500000000000100e-12	9.99946915e-01	0	5.00000000e-01
9.000000000000108e-12	9.99900266e-01	0	5.00000000e-01
9.500000000000116e-12	9.99817733e-01	0	5.00000000e-01
1.000000000000012e-11	9.99679056e-01	0	5.00000000e-01
1.050000000000013e-11	9.99458440e-01	0	5.00000000e-01
1.100000000000014e-11	9.99126397e-01	0	5.00000000e-01
1.150000000000015e-11	9.98652914e-01	0	5.00000000e-01
1.200000000000016e-11	9.98011289e-01	0	5.00000000e-01
1.250000000000016e-11	9.97181799e-01	0	5.00000000e-01
1.300000000000017e-11	9.96154433e-01	0	5.00000000e-01
1.350000000000018e-11	9.94930190e-01	0	5.00000000e-01
1.400000000000019e-11	9.93520878e-01	0	5.00000000e-01
1.450000000000020e-11	9.91947629e-01	0	5.00000000e-01
1.500000000000013e-11	9.90238569e-01	0	5.00000000e-01
1.550000000000006e-11	9.88426093e-01	0	5.00000000e-01
1.600999999999999e-11	9.86506065e-01	0	5.00000000e-01
1.650999999999991e-11	9.84587497e-01	0	5.00000000e-01
1.700999999999984e-11	9.82663771e-01	0	5.00000000e-01
1.750999999999977e-11	9.80761334e-01	0	5.00000000e-01
1.800999999999969e-11	9.78901866e-01	0	5.00000000e-01
1.850999999999962e-11	9.77101988e-01	0	5.00000000e-01
1.900999999999955e-11	9.75373345e-01	0	5.00000000e-01
1.950999999999948e-11	9.73722964e-01	0	5.00000000e-01
2.000999999999940e-11	9.72153797e-01	0	5.00000000e-01
