# FluxX max au cours du temps
# simu : /Volumes/MERCURE/JOBS/Zeq2_tanh_50mic_1p5e20_B0_20ps/GNU/FluxX@y-c.set
# col 0 : temps (s)
# col 1 : FluxX (W/cm2)
# col 2 : indice du max 
# col 3 : position du max (micron) 
#
# max = 6.53122961e+12 au temps 3.500000000000021e-12 , position 4.35000000e+02 microns
#
0.000000000000000e+00	0.00000000e+00	0	0.00000000e+00
5.000000000000000e-13	2.39670197e+12	435	4.35000000e+02
1.009999999999998e-12	4.13578537e+12	434	4.34000000e+02
1.509999999999996e-12	5.26664717e+12	435	4.35000000e+02
2.009999999999998e-12	5.95320747e+12	435	4.35000000e+02
2.500000000000006e-12	6.32047213e+12	435	4.35000000e+02
3.000000000000013e-12	6.49024709e+12	435	4.35000000e+02
3.500000000000021e-12	6.53122961e+12	435	4.35000000e+02
4.000000000000029e-12	6.49632742e+12	435	4.35000000e+02
4.500000000000037e-12	6.41931819e+12	435	4.35000000e+02
5.000000000000045e-12	6.32101256e+12	435	4.35000000e+02
5.500000000000053e-12	6.21383341e+12	435	4.35000000e+02
6.000000000000061e-12	6.10498695e+12	436	4.36000000e+02
6.500000000000069e-12	5.99860695e+12	436	4.36000000e+02
7.000000000000077e-12	5.89650843e+12	436	4.36000000e+02
7.500000000000084e-12	5.79963410e+12	437	4.37000000e+02
8.000000000000092e-12	5.70844581e+12	437	4.37000000e+02
8.500000000000100e-12	5.62265212e+12	437	4.37000000e+02
9.000000000000108e-12	5.54200736e+12	437	4.37000000e+02
9.500000000000116e-12	5.46634876e+12	438	4.38000000e+02
1.000000000000012e-11	5.39511992e+12	438	4.38000000e+02
1.050000000000013e-11	5.32795335e+12	438	4.38000000e+02
1.100000000000014e-11	5.26455171e+12	439	4.39000000e+02
1.150000000000015e-11	5.20459838e+12	439	4.39000000e+02
1.200000000000016e-11	5.14770865e+12	439	4.39000000e+02
1.250000000000016e-11	5.09359718e+12	439	4.39000000e+02
1.300000000000017e-11	5.04198204e+12	440	4.40000000e+02
1.350000000000018e-11	4.99264065e+12	440	4.40000000e+02
1.400000000000019e-11	4.94515327e+12	440	4.40000000e+02
1.450000000000020e-11	4.89913882e+12	440	4.40000000e+02
1.500000000000013e-11	4.85415051e+12	440	4.40000000e+02
1.550000000000006e-11	4.80968199e+12	440	4.40000000e+02
1.600999999999999e-11	4.76430197e+12	440	4.40000000e+02
1.650999999999991e-11	4.71926870e+12	439	4.39000000e+02
1.700999999999984e-11	4.67335527e+12	439	4.39000000e+02
1.750999999999977e-11	4.62614136e+12	439	4.39000000e+02
1.800999999999969e-11	4.57758551e+12	438	4.38000000e+02
1.850999999999962e-11	4.52759613e+12	437	4.37000000e+02
1.900999999999955e-11	4.47645232e+12	437	4.37000000e+02
1.950999999999948e-11	4.42428519e+12	436	4.36000000e+02
2.000999999999940e-11	4.37148239e+12	436	4.36000000e+02
